Kingdom,Subkingdom,Infrakingdom,Phylum,Subphylum,Class,Subclass,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Tribe,Subtribe,Genus,Species,"Species Complex",Subspecies,ID,Author,"Taxon data is restricted","Taxon is allochthonous","Taxon is invasive","(old) FaunaEuropea ID","FaunaEuropea ID",Stages,"Conservation Legislations","Other Conservation Documents","Red Lists","Uses Atlas Codes","Native Name - Bosanski","Native Name - English","Native Name - Croatian","Native Name - Montenegrin","Native Name - Serbian (Cyrillic)","Native Name - Serbian (Latin)","Description - Bosanski","Description - English","Description - Croatian","Description - Montenegrin","Description - Serbian (Cyrillic)","Description - Serbian (Latin)"
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Ceraphronoidea,,,,,,,,,12186,"Haliday, 1833",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Chalcidoidea,Ormyridae,,,,Ormyrus,"Ormyrus diffinis",,,12185,"(Fonscolombe, 1832)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Chalcidoidea,Ormyridae,,,,Ormyrus,"Ormyrus rufimanus",,,12184,"Mayr, 1904",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Chalcidoidea,Ormyridae,,,,Ormyrus,"Ormyrus papaveris",,,12183,"(Perris, 1840)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Chalcidoidea,Ormyridae,,,,Ormyrus,"Ormyrus pomaceus",,,12182,"(Geoffroy, 1785)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Chalcidoidea,Ormyridae,,,,Ormyrus,"Ormyrus wachtli",,,12181,"Mayr, 1904",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Chalcidoidea,Ormyridae,,,,Ormyrus,"Ormyrus orientalis",,,12180,"Walker, 1871",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Chalcidoidea,Ormyridae,,,,Ormyrus,"Ormyrus nitidulus",,,12179,"(Fabricius, 1804)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,"Oak-galls parasitoid wasp",,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Chalcidoidea,Ormyridae,,,,Ormyrus,"Ormyrus gratiosus",,,12178,"(Forster, 1860)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Chalcidoidea,Ormyridae,,,,Ormyrus,,,,12177,"Westwood, 1832",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Chalcidoidea,Ormyridae,,,,,,,,12176,"Förster, 1856",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Platygastroidea,Scelionidae,,,,Gryon,,,,12175,"Haliday, 1833",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Platygastroidea,Scelionidae,,,,Idris,"Idris coxalis",,,12174,"(Kieffer, 1912)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Platygastroidea,Scelionidae,,,,Idris,"Idris ater",,,12173,"(Szelenyi, 1953)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Platygastroidea,Scelionidae,,,,Idris,"Idris striativentris",,,12172,"(Kieffer, 1909)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Platygastroidea,Scelionidae,,,,Idris,,,,12171,"Foerster, 1856",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Platygastroidea,Scelionidae,,,,Sparasion,"Sparasion cephalotes",,,12170,"Latreille, 1802",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Platygastroidea,Scelionidae,,,,Sparasion,,,,12169,"Latreille, 1802",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Platygastroidea,Scelionidae,,,,Trimorus,"Trimorus pallidimanus",,,12168,"(Kieffer, 1908)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Platygastroidea,Scelionidae,,,,Trimorus,"Trimorus varicornis",,,12167,"(Walker, 1836)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Platygastroidea,Scelionidae,,,,Trimorus,,,,12166,"Foerster, 1856",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,Aprestes,"Aprestes variicornis",,,12165,"(Kieffer, 1909)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,Aprestes,,,,12164,"Nixon, 1957",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,Acropiesta,"Acropiesta nigrocincta",,,12163,"Kieffer, 1909",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,Acropiesta,"Acropiesta macrocera",,,12162,"(Thomson, 1859)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,Acropiesta,"Acropiesta sciarivora",,,12161,"(Kieffer, 1907)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,Belyta,"Belyta sanguinolenta",,,12160,"Nees, 1834",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,Acropiesta,"Acropiesta flaviventris",,,12159,"(Thomson, 1859)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,Acropiesta,,,,12158,"Foerster, 1856",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,Belyta,"Belyta elegans",,,12157,"Kieffer, 1909",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,Belyta,"Belyta depressa",,,12156,"Thomson, 1859",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,Belyta,,,,12155,"Jurine, 1807",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,Miota,"Miota flavidicornis",,,12154,"(Kieffer, 1910)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,Miota,"Miota polita",,,12153,"(Thomson, 1859)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,Miota,,,,12152,"Foerster, 1856",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,Paramesius,"Paramesius dolosus",,,12151,"Kieffer, 1911",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,Paramesius,,,,12150,"Westwood, 1832",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,Spilomicrus,,,,12149,"Westwood, 1832",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,Zygota,"Zygota ruficornis",,,12148,"(Curtis, 1831)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,Zygota,"Zygota breviuscula",,,12147,"(Thomson, 1859)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,Zygota,"Zygota parallela",,,12146,"(Thomson, 1859)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,Zygota,"Zygota sulciventris",,,12145,"(Kieffer, 1909)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,Zygota,"Zygota excisor",,,12144,"(Zetterstedt, 1840)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,Zygota,,,,12143,"Foerster, 1856",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,Trichopria,,,,12142,"Ashmead, 1893",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,Synacra,"Synacra sociabilis",,,12141,"(Kieffer, 1904)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,Synacra,,,,12140,"Foerster, 1856",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Proctotrupoidea,Heloridae,,,,Helorus,"Helorus striolatus",,,12139,"Cameron, 1906",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Proctotrupoidea,Heloridae,,,,Helorus,"Helorus nigripes",,,12138,"Foerster, 1856",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Proctotrupoidea,Heloridae,,,,Helorus,,,,12137,"Latreille, 1802",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Proctotrupoidea,Heloridae,,,,,,,,12136,"Förster, 1856",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,Polypeza,"Polypeza ciliata",,,12135,"(Thomson, 1859)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,Polypeza,,,,12134,"Foerster, 1856",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,Lyteba,"Lyteba bisulca",,,12133,"(Nees, 1834)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,Lyteba,,,,12132,"Thomson, 1859",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,Entomacis,"Entomacis perplexa",,,12131,"(Haliday, 1857)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,Entomacis,,,,12130,"Foerster, 1856",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,Acanosema,,,,12129,"Kieffer, 1908",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Diaprioidea,Diapriidae,Diapriinae,,,,,,,12128,"Haliday, 1833",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Platygastroidea,Platygastridae,Platygastrinae,,,Platygaster,"Platygaster oleae",,,12127,"Szelenyi, 1940",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Platygastroidea,Platygastridae,Platygastrinae,,,Platygaster,"Platygaster cyrsilus",,,12126,"Walker, 1835",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Platygastroidea,Platygastridae,Platygastrinae,,,Platygaster,,,,12125,"Latreille, 1809",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Platygastroidea,Platygastridae,Platygastrinae,,,,,,,12124,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Platygastroidea,Platygastridae,,,,,,,,12123,"Haliday, 1833",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Platygastroidea,Scelionidae,Telenominae,,,Telenomus,,,,12122,"Haliday, 1833",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,"Egg-parasitoid wasps",,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Platygastroidea,Scelionidae,Telenominae,,,,,,,12121,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Platygastroidea,Scelionidae,,,,,,,,12120,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Platygastroidea,,,,,,,,,12119,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Vespoidea,Tiphiidae,Methochinae,,,Methocha,"Methocha ichneumonides",,,12118,"Latreille, 1804",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Vespoidea,Tiphiidae,Methochinae,,,Methocha,,,,12117,"Latreille, 1804",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Vespoidea,Tiphiidae,Methochinae,,,,,,,12116,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Vespoidea,Tiphiidae,,,,,,,,12115,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,Aculeata,Pompiloidea,Pompilidae,Pompilinae,,,Arachnotheutes,,,,12114,"Haupt, 1927",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,Aculeata,Pompiloidea,Pompilidae,Pompilinae,,,Aporus,"Aporus bicolor",,,12113,"Spinola, 1808",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,Aculeata,Pompiloidea,Pompilidae,Pompilinae,,,Aporus,"Aporus pollux",,,12112,"(Kohl, 1888)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,Aculeata,Pompiloidea,Pompilidae,Pompilinae,,,Aporus,,,,12111,"Spinola, 1808",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,Aculeata,Pompiloidea,Pompilidae,Pepsinae,,,Dipogon,"Dipogon variegatus",,,12110,"(Linnaeus, 1758)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,Aculeata,Pompiloidea,Pompilidae,Pepsinae,,,Dipogon,,,,12109,"Fox, 1897",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,Aculeata,Pompiloidea,Pompilidae,Pepsinae,,,Caliadurgus,"Caliadurgus fasciatellus",,,12108,"(Spinola, 1808)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,Aculeata,Pompiloidea,Pompilidae,Pepsinae,,,Caliadurgus,,,,12107,"Pate, 1946",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,Aculeata,Pompiloidea,Pompilidae,Ceropalinae,,,Ceropales,,,,12106,"(Fabricius, 1798)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,Aculeata,Pompiloidea,Pompilidae,Pepsinae,,,Auplopus,"Auplopus carbonarius",,,12105,"(Scopoli, 1763)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,"Black Spider Wasp",,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,Aculeata,Pompiloidea,Pompilidae,Pepsinae,,,Auplopus,,,,12104,"Fabricius, 1805",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,"Amputator Spiderwasps",,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,Aculeata,Pompiloidea,Pompilidae,Ceropalinae,,,Ceropales,"Ceropales maculata",,,12103,"(Fabricius, 1775)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,Aculeata,Pompiloidea,Pompilidae,Ceropalinae,,,Ceropales,"Ceropales helvetica",,,12102,"Tournier, 1889",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,Aculeata,Pompiloidea,Pompilidae,Ceropalinae,,,Ceropales,,,,12101,"Latreille, 1796",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,Aculeata,Pompiloidea,Pompilidae,Ceropalinae,,,,,,,12100,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,Aculeata,Pompiloidea,Pompilidae,Pepsinae,,,Cryptocheilus,,,,12099,"Panzer, 1806",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,"Spider Hunter Wasps",,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,Aculeata,Pompiloidea,Pompilidae,Pepsinae,,,,,,,12098,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Proctotrupoidea,Proctotrupidae,,,,Exallonyx,"Exallonyx ater",,,12097,"(Gravenhorst, 1807)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Proctotrupoidea,Proctotrupidae,,,,Exallonyx,"Exallonyx longicornis",,,12096,"(Nees, 1834)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Proctotrupoidea,Proctotrupidae,,,,Exallonyx,"Exallonyx ligatus",,,12095,"(Nees, 1834)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Proctotrupoidea,Proctotrupidae,,,,Exallonyx,"Exallonyx pallidistigma",,,12094,"Morley, 1922",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Proctotrupoidea,Proctotrupidae,,,,Exallonyx,,,,12093,"Kieffer, 1904",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Proctotrupoidea,Proctotrupidae,,,,Proctotrupes,"Proctotrupes brachypterus",,,12092,"(Schrank, 1780)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Proctotrupoidea,Proctotrupidae,,,,Proctotrupes,"Proctotrupes gravidator",,,12091,"(Linnaeus, 1758)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Proctotrupoidea,Proctotrupidae,,,,Proctotrupes,,,,12090,"Latreille, 1796",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,"Larvae-parasite wasps",,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Proctotrupoidea,Proctotrupidae,,,,,,,,12089,"Latreille, 1802",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,"Larvae Parasitoid Wasps",,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Proctotrupoidea,,,,,,,,,12088,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hymenoptera,Apocrita,,Chalcidoidea,Pteromalidae,Pteromalinae,,,Pteromalus,"Pteromalus bifoveolatus",,,12087,"Forster, 1861",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
